Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
Xinjiang,China,41.1129,85.2401,2020-07-07,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,2020-07-07,187,2,183,2,Western Pacific
Zhejiang,China,29.1832,120.0934,2020-07-07,1269,1,1267,1,Western Pacific
Faroe Islands,Denmark,61.8926,-6.9118,2020-07-07,188,0,188,0,Europe
Greenland,Greenland,71.7069,-42.6043,2020-07-07,13,0,13,0,Europe
French Guiana,France,3.9339,-53.1258,2020-07-07,5178,21,2119,3038,Europe
French Polynesia,France,-17.6797,149.4068,2020-07-07,62,0,60,2,Europe
Guadeloupe,France,16.265,-61.551,2020-07-07,184,14,157,13,Europe
Mayotte,France,-12.8275,45.166244,2020-07-07,2688,34,2446,208,Europe
New Caledonia,France,-20.904305,165.618042,2020-07-07,21,0,21,0,Europe
Reunion,France,-21.1151,55.5364,2020-07-07,551,3,472,76,Europe
Saint Barthelemy,France,17.9,-62.8333,2020-07-07,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,2020-07-07,43,3,37,3,Europe
Martinique,France,14.6415,-61.0242,2020-07-07,249,14,98,137,Europe
Aruba,Netherlands,12.5211,-69.9683,2020-07-07,105,3,98,4,Europe
Curacao,Netherlands,12.1696,-68.99,2020-07-07,23,1,19,3,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,2020-07-07,78,15,63,0,Europe
Bermuda,United Kingdom,32.3078,-64.7505,2020-07-07,148,9,137,2,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-07-07,201,1,194,6,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,2020-07-07,577,47,512,18,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,2020-07-07,179,0,176,3,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,2020-07-07,336,24,312,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,2020-07-07,11,1,10,0,Europe
Northwest Territories,Canada,64.8255,-124.8457,2020-07-07,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-07-07,11,0,0,11,Americas
Anguilla,United Kingdom,18.2206,-63.0686,2020-07-07,3,0,3,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-07-07,8,1,7,0,Europe
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-07-07,49,2,11,36,Europe
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-07-07,13,0,13,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-07-07,1,0,1,0,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,2020-07-08,112,3,105,4,Western Pacific
New South Wales,Australia,-33.8688,151.2093,2020-07-08,3453,49,2986,418,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,2020-07-08,30,0,29,1,Western Pacific
Queensland,Australia,-27.4698,153.0251,2020-07-08,1068,6,1057,5,Western Pacific
South Australia,Australia,-34.9285,138.6007,2020-07-08,443,4,437,2,Western Pacific
Tasmania,Australia,-42.8821,147.3272,2020-07-08,228,13,215,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,2020-07-08,3098,22,2142,934,Western Pacific
Western Australia,Australia,-31.9505,115.8605,2020-07-08,624,9,602,13,Western Pacific
Alberta,Canada,53.9333,-116.5765,2020-07-08,8482,158,0,8324,Americas
British Columbia,Canada,53.7267,-127.6476,2020-07-08,3008,186,0,2822,Americas
Manitoba,Canada,53.7609,-98.8139,2020-07-08,325,7,0,318,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-07-08,165,2,0,163,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-07-08,261,3,0,258,Americas
Nova Scotia,Canada,44.682,-63.7443,2020-07-08,1066,63,0,1003,Americas
Ontario,Canada,51.2538,-85.3232,2020-07-08,38079,2748,0,35331,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-07-08,32,0,0,32,Americas
Quebec,Canada,52.9399,-73.5491,2020-07-08,56079,5603,0,50476,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-07-08,808,15,0,793,Americas
Anhui,China,31.8257,117.2264,2020-07-08,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,2020-07-08,929,9,645,275,Western Pacific
Chongqing,China,30.0572,107.874,2020-07-08,582,6,575,1,Western Pacific
Fujian,China,26.0789,117.9874,2020-07-08,363,1,360,2,Western Pacific
Gansu,China,35.7518,104.2861,2020-07-08,167,2,162,3,Western Pacific
Guangdong,China,23.3417,113.4244,2020-07-08,1647,8,1631,8,Western Pacific
Guangxi,China,23.8298,108.7881,2020-07-08,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,2020-07-08,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,2020-07-08,171,6,165,0,Western Pacific
Hebei,China,39.549,116.1306,2020-07-08,349,6,0,343,Western Pacific
Heilongjiang,China,47.862,127.7615,2020-07-08,947,13,934,0,Western Pacific
Henan,China,37.8957,114.9042,2020-07-08,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,2020-07-08,1323,7,1167,149,Western Pacific
Hubei,China,30.9756,112.2707,2020-07-08,68135,4512,63623,0,Western Pacific
Hunan,China,27.6104,111.7088,2020-07-08,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,2020-07-08,244,1,237,6,Western Pacific
Jiangsu,China,32.9711,119.455,2020-07-08,654,0,654,0,Western Pacific
Jiangxi,China,27.614,115.7221,2020-07-08,932,1,931,0,Western Pacific
Jilin,China,43.6661,126.1923,2020-07-08,155,2,153,0,Western Pacific
Liaoning,China,41.2956,122.6085,2020-07-08,162,2,150,10,Western Pacific
Macau,China,22.1667,113.55,2020-07-08,46,0,45,1,Western Pacific
Ningxia,China,37.2692,106.1655,2020-07-08,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,2020-07-08,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,2020-07-08,321,3,314,4,Western Pacific
Shandong,China,36.3427,118.1498,2020-07-08,792,7,785,0,Western Pacific
Shanghai,China,31.202,121.4491,2020-07-08,721,7,689,25,Western Pacific
Shanxi,China,37.5777,112.2922,2020-07-08,199,0,198,1,Western Pacific
Sichuan,China,30.6171,102.7103,2020-07-08,599,3,582,14,Western Pacific
Tianjin,China,39.3054,117.323,2020-07-08,199,3,195,1,Western Pacific
Tibet,China,31.6927,88.0924,2020-07-08,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,2020-07-08,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,2020-07-08,187,2,183,2,Western Pacific
Zhejiang,China,29.1832,120.0934,2020-07-08,1269,1,1267,1,Western Pacific
Faroe Islands,Denmark,61.8926,-6.9118,2020-07-08,188,0,188,0,Europe
Greenland,Greenland,71.7069,-42.6043,2020-07-08,13,0,13,0,Europe
French Guiana,France,3.9339,-53.1258,2020-07-08,5459,22,2349,3088,Europe
French Polynesia,France,-17.6797,149.4068,2020-07-08,62,0,60,2,Europe
Guadeloupe,France,16.265,-61.551,2020-07-08,184,14,157,13,Europe
Mayotte,France,-12.8275,45.166244,2020-07-08,2688,34,2446,208,Europe
New Caledonia,France,-20.904305,165.618042,2020-07-08,21,0,21,0,Europe
Reunion,France,-21.1151,55.5364,2020-07-08,563,3,472,88,Europe
Saint Barthelemy,France,17.9,-62.8333,2020-07-08,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,2020-07-08,43,3,37,3,Europe
Martinique,France,14.6415,-61.0242,2020-07-08,249,14,98,137,Europe
Aruba,Netherlands,12.5211,-69.9683,2020-07-08,105,3,98,4,Europe
Curacao,Netherlands,12.1696,-68.99,2020-07-08,23,1,19,3,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,2020-07-08,78,15,63,0,Europe
Bermuda,United Kingdom,32.3078,-64.7505,2020-07-08,149,9,137,3,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-07-08,201,1,197,3,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,2020-07-08,577,47,512,18,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,2020-07-08,179,0,176,3,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,2020-07-08,336,24,312,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,2020-07-08,11,1,10,0,Europe
Northwest Territories,Canada,64.8255,-124.8457,2020-07-08,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-07-08,11,0,0,11,Americas
Anguilla,United Kingdom,18.2206,-63.0686,2020-07-08,3,0,3,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-07-08,8,1,7,0,Europe
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-07-08,55,2,11,42,Europe
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-07-08,13,0,13,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-07-08,1,0,1,0,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,2020-07-09,113,3,105,5,Western Pacific
New South Wales,Australia,-33.8688,151.2093,2020-07-09,3467,49,2987,431,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,2020-07-09,31,0,29,2,Western Pacific
Queensland,Australia,-27.4698,153.0251,2020-07-09,1068,6,1057,5,Western Pacific
South Australia,Australia,-34.9285,138.6007,2020-07-09,443,4,439,0,Western Pacific
Tasmania,Australia,-42.8821,147.3272,2020-07-09,228,13,215,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,2020-07-09,3397,22,2142,1233,Western Pacific
Western Australia,Australia,-31.9505,115.8605,2020-07-09,627,9,602,16,Western Pacific
Alberta,Canada,53.9333,-116.5765,2020-07-09,8519,161,0,8358,Americas
British Columbia,Canada,53.7267,-127.6476,2020-07-09,3028,186,0,2842,Americas
Manitoba,Canada,53.7609,-98.8139,2020-07-09,325,7,0,318,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-07-09,166,2,0,164,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-07-09,261,3,0,258,Americas
Nova Scotia,Canada,44.682,-63.7443,2020-07-09,1066,63,0,1003,Americas
Ontario,Canada,51.2538,-85.3232,2020-07-09,38200,2750,0,35450,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-07-09,33,0,0,33,Americas
Quebec,Canada,52.9399,-73.5491,2020-07-09,56216,5609,0,50607,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-07-09,813,15,0,798,Americas
Anhui,China,31.8257,117.2264,2020-07-09,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,2020-07-09,929,9,645,275,Western Pacific
Chongqing,China,30.0572,107.874,2020-07-09,582,6,575,1,Western Pacific
Fujian,China,26.0789,117.9874,2020-07-09,363,1,360,2,Western Pacific
Gansu,China,35.7518,104.2861,2020-07-09,167,2,162,3,Western Pacific
Guangdong,China,23.3417,113.4244,2020-07-09,1647,8,1631,8,Western Pacific
Guangxi,China,23.8298,108.7881,2020-07-09,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,2020-07-09,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,2020-07-09,171,6,165,0,Western Pacific
Hebei,China,39.549,116.1306,2020-07-09,349,6,0,343,Western Pacific
Heilongjiang,China,47.862,127.7615,2020-07-09,947,13,934,0,Western Pacific
Henan,China,37.8957,114.9042,2020-07-09,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,2020-07-09,1365,7,1167,191,Western Pacific
Hubei,China,30.9756,112.2707,2020-07-09,68135,4512,63623,0,Western Pacific
Hunan,China,27.6104,111.7088,2020-07-09,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,2020-07-09,244,1,237,6,Western Pacific
Jiangsu,China,32.9711,119.455,2020-07-09,654,0,654,0,Western Pacific
Jiangxi,China,27.614,115.7221,2020-07-09,932,1,931,0,Western Pacific
Jilin,China,43.6661,126.1923,2020-07-09,155,2,153,0,Western Pacific
Liaoning,China,41.2956,122.6085,2020-07-09,162,2,150,10,Western Pacific
Macau,China,22.1667,113.55,2020-07-09,46,0,45,1,Western Pacific
Ningxia,China,37.2692,106.1655,2020-07-09,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,2020-07-09,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,2020-07-09,321,3,314,4,Western Pacific
Shandong,China,36.3427,118.1498,2020-07-09,792,7,785,0,Western Pacific
Shanghai,China,31.202,121.4491,2020-07-09,721,7,689,25,Western Pacific
Shanxi,China,37.5777,112.2922,2020-07-09,199,0,198,1,Western Pacific
Sichuan,China,30.6171,102.7103,2020-07-09,599,3,582,14,Western Pacific
Tianjin,China,39.3054,117.323,2020-07-09,199,3,195,1,Western Pacific
Tibet,China,31.6927,88.0924,2020-07-09,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,2020-07-09,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,2020-07-09,187,2,183,2,Western Pacific
Zhejiang,China,29.1832,120.0934,2020-07-09,1269,1,1267,1,Western Pacific
Faroe Islands,Denmark,61.8926,-6.9118,2020-07-09,188,0,188,0,Europe
Greenland,Greenland,71.7069,-42.6043,2020-07-09,13,0,13,0,Europe
French Guiana,France,3.9339,-53.1258,2020-07-09,5558,22,2555,2981,Europe
French Polynesia,France,-17.6797,149.4068,2020-07-09,62,0,60,2,Europe
Guadeloupe,France,16.265,-61.551,2020-07-09,184,14,157,13,Europe
Mayotte,France,-12.8275,45.166244,2020-07-09,2702,37,2480,185,Europe
New Caledonia,France,-20.904305,165.618042,2020-07-09,21,0,21,0,Europe
Reunion,France,-21.1151,55.5364,2020-07-09,566,3,472,91,Europe
Saint Barthelemy,France,17.9,-62.8333,2020-07-09,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,2020-07-09,43,3,37,3,Europe
Martinique,France,14.6415,-61.0242,2020-07-09,249,14,98,137,Europe
Aruba,Netherlands,12.5211,-69.9683,2020-07-09,105,3,98,4,Europe
Curacao,Netherlands,12.1696,-68.99,2020-07-09,25,1,24,0,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,2020-07-09,78,15,63,0,Europe
Bermuda,United Kingdom,32.3078,-64.7505,2020-07-09,149,9,137,3,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-07-09,201,1,197,3,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,2020-07-09,577,47,512,18,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,2020-07-09,180,0,176,4,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,2020-07-09,336,24,312,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,2020-07-09,11,1,10,0,Europe
Northwest Territories,Canada,64.8255,-124.8457,2020-07-09,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-07-09,11,0,0,11,Americas
Anguilla,United Kingdom,18.2206,-63.0686,2020-07-09,3,0,3,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-07-09,8,1,7,0,Europe
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-07-09,55,2,11,42,Europe
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-07-09,13,0,13,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-07-09,1,0,1,0,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,2020-07-10,113,3,105,5,Western Pacific
New South Wales,Australia,-33.8688,151.2093,2020-07-10,3474,49,2997,428,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,2020-07-10,31,0,29,2,Western Pacific
Queensland,Australia,-27.4698,153.0251,2020-07-10,1070,6,1058,6,Western Pacific
South Australia,Australia,-34.9285,138.6007,2020-07-10,443,4,439,0,Western Pacific
Tasmania,Australia,-42.8821,147.3272,2020-07-10,228,13,215,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,2020-07-10,3560,23,2286,1251,Western Pacific
Western Australia,Australia,-31.9505,115.8605,2020-07-10,634,9,604,21,Western Pacific
Alberta,Canada,53.9333,-116.5765,2020-07-10,8596,161,0,8435,Americas
British Columbia,Canada,53.7267,-127.6476,2020-07-10,3053,187,0,2866,Americas
Manitoba,Canada,53.7609,-98.8139,2020-07-10,325,7,0,318,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-07-10,166,2,0,164,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-07-10,262,3,0,259,Americas
Nova Scotia,Canada,44.682,-63.7443,2020-07-10,1066,63,0,1003,Americas
Ontario,Canada,51.2538,-85.3232,2020-07-10,38323,2760,0,35563,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-07-10,33,0,0,33,Americas
Quebec,Canada,52.9399,-73.5491,2020-07-10,56316,5612,0,50704,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-07-10,815,15,0,800,Americas
Anhui,China,31.8257,117.2264,2020-07-10,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,2020-07-10,929,9,645,275,Western Pacific
Chongqing,China,30.0572,107.874,2020-07-10,582,6,575,1,Western Pacific
Fujian,China,26.0789,117.9874,2020-07-10,363,1,360,2,Western Pacific
Gansu,China,35.7518,104.2861,2020-07-10,167,2,162,3,Western Pacific
Guangdong,China,23.3417,113.4244,2020-07-10,1647,8,1631,8,Western Pacific
Guangxi,China,23.8298,108.7881,2020-07-10,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,2020-07-10,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,2020-07-10,171,6,165,0,Western Pacific
Hebei,China,39.549,116.1306,2020-07-10,349,6,0,343,Western Pacific
Heilongjiang,China,47.862,127.7615,2020-07-10,947,13,934,0,Western Pacific
Henan,China,37.8957,114.9042,2020-07-10,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,2020-07-10,1365,7,1167,191,Western Pacific
Hubei,China,30.9756,112.2707,2020-07-10,68135,4512,63623,0,Western Pacific
Hunan,China,27.6104,111.7088,2020-07-10,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,2020-07-10,244,1,237,6,Western Pacific
Jiangsu,China,32.9711,119.455,2020-07-10,654,0,654,0,Western Pacific
Jiangxi,China,27.614,115.7221,2020-07-10,932,1,931,0,Western Pacific
Jilin,China,43.6661,126.1923,2020-07-10,155,2,153,0,Western Pacific
Liaoning,China,41.2956,122.6085,2020-07-10,162,2,150,10,Western Pacific
Macau,China,22.1667,113.55,2020-07-10,46,0,45,1,Western Pacific
Ningxia,China,37.2692,106.1655,2020-07-10,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,2020-07-10,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,2020-07-10,321,3,314,4,Western Pacific
Shandong,China,36.3427,118.1498,2020-07-10,792,7,785,0,Western Pacific
Shanghai,China,31.202,121.4491,2020-07-10,721,7,689,25,Western Pacific
Shanxi,China,37.5777,112.2922,2020-07-10,199,0,198,1,Western Pacific
Sichuan,China,30.6171,102.7103,2020-07-10,599,3,582,14,Western Pacific
Tianjin,China,39.3054,117.323,2020-07-10,199,3,195,1,Western Pacific
Tibet,China,31.6927,88.0924,2020-07-10,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,2020-07-10,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,2020-07-10,187,2,183,2,Western Pacific
Zhejiang,China,29.1832,120.0934,2020-07-10,1269,1,1267,1,Western Pacific
Faroe Islands,Denmark,61.8926,-6.9118,2020-07-10,188,0,188,0,Europe
Greenland,Greenland,71.7069,-42.6043,2020-07-10,13,0,13,0,Europe
French Guiana,France,3.9339,-53.1258,2020-07-10,5704,23,2785,2896,Europe
French Polynesia,France,-17.6797,149.4068,2020-07-10,62,0,60,2,Europe
Guadeloupe,France,16.265,-61.551,2020-07-10,190,14,157,19,Europe
Mayotte,France,-12.8275,45.166244,2020-07-10,2711,37,2480,194,Europe
New Caledonia,France,-20.904305,165.618042,2020-07-10,21,0,21,0,Europe
Reunion,France,-21.1151,55.5364,2020-07-10,571,3,472,96,Europe
Saint Barthelemy,France,17.9,-62.8333,2020-07-10,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,2020-07-10,43,3,37,3,Europe
Martinique,France,14.6415,-61.0242,2020-07-10,255,15,98,142,Europe
Aruba,Netherlands,12.5211,-69.9683,2020-07-10,105,3,98,4,Europe
Curacao,Netherlands,12.1696,-68.99,2020-07-10,25,1,24,0,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,2020-07-10,78,15,63,0,Europe
Bermuda,United Kingdom,32.3078,-64.7505,2020-07-10,150,9,137,4,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-07-10,201,1,197,3,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,2020-07-10,577,47,512,18,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,2020-07-10,180,0,176,4,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,2020-07-10,336,24,312,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,2020-07-10,11,1,10,0,Europe
Northwest Territories,Canada,64.8255,-124.8457,2020-07-10,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-07-10,11,0,0,11,Americas
Anguilla,United Kingdom,18.2206,-63.0686,2020-07-10,3,0,3,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-07-10,8,1,7,0,Europe
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-07-10,66,2,11,53,Europe
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-07-10,13,0,13,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-07-10,2,0,1,1,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,2020-07-11,113,3,105,5,Western Pacific
New South Wales,Australia,-33.8688,151.2093,2020-07-11,3478,49,2988,441,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,2020-07-11,31,0,29,2,Western Pacific
Queensland,Australia,-27.4698,153.0251,2020-07-11,1070,6,1058,6,Western Pacific
South Australia,Australia,-34.9285,138.6007,2020-07-11,443,4,439,0,Western Pacific
Tasmania,Australia,-42.8821,147.3272,2020-07-11,228,13,215,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,2020-07-11,3799,24,2289,1486,Western Pacific
Western Australia,Australia,-31.9505,115.8605,2020-07-11,635,9,604,22,Western Pacific
Alberta,Canada,53.9333,-116.5765,2020-07-11,8596,160,0,8436,Americas
British Columbia,Canada,53.7267,-127.6476,2020-07-11,3053,187,0,2866,Americas
Manitoba,Canada,53.7609,-98.8139,2020-07-11,325,7,0,318,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-07-11,166,2,0,164,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-07-11,262,3,0,259,Americas
Nova Scotia,Canada,44.682,-63.7443,2020-07-11,1066,63,0,1003,Americas
Ontario,Canada,51.2538,-85.3232,2020-07-11,38398,2760,0,35638,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-07-11,33,0,0,33,Americas
Quebec,Canada,52.9399,-73.5491,2020-07-11,56407,5620,0,50787,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-07-11,815,15,0,800,Americas
Anhui,China,31.8257,117.2264,2020-07-11,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,2020-07-11,929,9,680,240,Western Pacific
Chongqing,China,30.0572,107.874,2020-07-11,582,6,575,1,Western Pacific
Fujian,China,26.0789,117.9874,2020-07-11,363,1,361,1,Western Pacific
Gansu,China,35.7518,104.2861,2020-07-11,167,2,162,3,Western Pacific
Guangdong,China,23.3417,113.4244,2020-07-11,1648,8,1634,6,Western Pacific
